"id","x","y","eame","heth","Deciduous","Evergreen","Mixed","Shrub","Crops","WoodyWetland","Developed","Open","Herb","Forest","MinT","Rain"
1741,402341.6923,659852.3009,0,1,0.217391304347826,0,0.0869565217391304,0.36231884057971,0,0.0217391304347826,0,0.181159420289855,0,0.304347826086957,11.3486082960743,104.182119833438
1742,403015.3236,659213.5061,0,1,0.305555555555556,0,0.104166666666667,0.201388888888889,0,0.208333333333333,0,0.104166666666667,0,0.409722222222222,11.3755747062299,104.649212673428
1743,633097.6646,300963.9481,0,0,0,0,0,0,0.664285714285714,0,0.0785714285714286,0.257142857142857,0,0,14.796258080177,113.196098357113
1744,634916.497,303029.5102,0,0,0,0,0,0,0.514285714285714,0,0.107142857142857,0.378571428571429,0,0,14.7837109500647,112.25714685719
1745,634896.4369,304408.8599,0,0,0.00704225352112676,0,0,0,0.542253521126761,0.0985915492957746,0.105633802816901,0.0492957746478873,0.197183098591549,0.00704225352112676,14.8253639278432,112.243840527486
1746,635347.3726,302832.4061,1,0,0,0,0,0,0.507246376811594,0,0.0869565217391304,0.405797101449275,0,0,14.827452186718,111.779747478075
1747,635677.9879,300740.7149,1,0,0.0289855072463768,0,0,0,0.876811594202899,0,0.036231884057971,0.0579710144927536,0,0.0289855072463768,14.8193099031534,111.521830425453
1748,641711.3933,306857.0331,0,0,0.297872340425532,0,0,0,0.553191489361702,0,0.0425531914893617,0.106382978723404,0,0.297872340425532,14.4201568176478,108.784923886158
1749,639774.8367,305235.1422,0,0,0.0214285714285714,0,0,0,0.564285714285714,0,0,0.364285714285714,0.05,0.0214285714285714,14.7686018645125,109.657312695114
1750,637265.5375,306795.4902,0,0,0,0,0,0,0.428571428571429,0,0.0857142857142857,0.485714285714286,0,0,14.7520954983698,110.460836216719
1751,637691.6783,305408.7039,0,0,0,0,0,0,0.304347826086957,0,0.0507246376811594,0.579710144927536,0.0652173913043478,0,14.7813833899925,110.580167043533
1752,637613.2145,306139.4157,0,0,0.049645390070922,0,0,0,0.382978723404255,0,0.0141843971631206,0.553191489361702,0,0.049645390070922,14.7533817919641,110.534751658113
1753,640745.141,300238.8483,0,0,0,0,0,0,0.748201438848921,0,0.0647482014388489,0.18705035971223,0,0,14.6425190686411,109.297219239673
1754,638777.3452,295804.0582,0,0,0,0,0,0,0.0972222222222222,0.0208333333333333,0.430555555555556,0.319444444444444,0.131944444444444,0,14.7132746262458,109.294257845033
1755,639158.4668,300249.7681,0,0,0.25,0,0,0,0.514285714285714,0.1,0.00714285714285714,0.0857142857142857,0.0428571428571429,0.25,14.7777769383061,109.749104309813
1756,640319.4104,299343.7119,0,0,0,0,0,0,0.811594202898551,0,0.0579710144927536,0.130434782608696,0,0,14.6552203773336,109.237104922863
1757,638749.7777,296592.2952,0,0,0,0,0,0,0,0,0.414285714285714,0.585714285714286,0,0,14.7481678482447,109.374860826276
1758,595809.5313,245003.4449,0,0,0,0,0,0,0.879432624113475,0,0,0.120567375886525,0,0,15.0913346795661,104.34281085572
1759,593995.005,246400.8936,0,0,0.00709219858156028,0,0,0,0.524822695035461,0,0.049645390070922,0.418439716312057,0,0.00709219858156028,14.9461457312345,104.834802401656
1760,596239.9695,246770.6411,0,0,0,0,0,0.049645390070922,0.631205673758865,0,0,0.24113475177305,0.0780141843971631,0,15.0138213482528,104.483655212993
1761,593584.4419,247564.8261,0,0,0.0434782608695652,0,0,0.0652173913043478,0.797101449275362,0,0.0289855072463768,0.0652173913043478,0,0.0434782608695652,14.8956597087943,104.981537495286
1762,596024.1445,248294.1903,0,0,0,0,0,0,0.776978417266187,0,0,0.223021582733813,0,0,14.9904440976122,104.773418631984
1763,597995.6346,250771.6303,0,0,0.210144927536232,0,0,0.0869565217391304,0.188405797101449,0,0.072463768115942,0.434782608695652,0.0072463768115942,0.210144927536232,15.0293484972762,104.969734396331
1764,600156.3259,252622.1617,0,0,0,0,0,0.0431654676258993,0.158273381294964,0,0.0503597122302158,0.748201438848921,0,0,14.8733409722315,105.312491737256
1765,598794.093,250546.3512,0,0,0.661870503597122,0,0,0,0,0,0.158273381294964,0.179856115107914,0,0.661870503597122,15.0102126949459,104.933882958786
1766,598641.0035,249607.2747,0,0,0.214285714285714,0,0,0,0,0.05,0.0857142857142857,0.642857142857143,0,0.214285714285714,15.097684744507,104.736635278583
1767,598351.3656,251967.3115,0,0,0,0,0,0,0.898550724637681,0,0.0289855072463768,0.072463768115942,0,0,14.8519292477124,105.405408825302
1768,598946.4806,243500.3465,0,0,0,0,0,0,0,0,0.739130434782609,0.260869565217391,0,0,15.1055320236268,104.200453497547
1769,597666.1032,243650.2407,0,0,0.136690647482014,0.0287769784172662,0,0,0,0,0.553956834532374,0.258992805755396,0,0.165467625899281,15.1442964114498,104.237956684129
1770,598639.814,242570.6422,0,0,0,0,0,0,0,0,0.792857142857143,0.207142857142857,0,0,15.1385954641613,104.237702416825
1771,598475.6131,243822.6164,0,0,0,0,0,0,0,0,0.818840579710145,0.181159420289855,0,0,15.1396647252292,104.206959909
1772,596920.0673,241152.0333,0,0,0.13768115942029,0,0,0,0.253623188405797,0.0797101449275362,0.072463768115942,0.268115942028986,0.0289855072463768,0.13768115942029,15.2036984714275,104.428541114502
1773,511548.2477,274745.689,0,0,0.0431654676258993,0,0,0,0.676258992805755,0,0,0.280575539568345,0,0.0431654676258993,14.8667527655685,121.730564214829
1774,513855.7764,273399.5631,1,0,0,0,0,0,0.705035971223022,0,0,0.251798561151079,0.0431654676258993,0,14.7325818119255,121.183532054001
1775,514752.5326,272343.8727,1,0,0.0208333333333333,0,0,0,0.583333333333333,0,0,0.395833333333333,0,0.0208333333333333,14.7733181855074,120.807494042072
1776,512189.1594,271602.2961,1,0,0.0575539568345324,0,0,0,0.510791366906475,0,0.0431654676258993,0.388489208633094,0,0.0575539568345324,14.8683357901971,121.327372435982
1777,511683.2086,271669.5183,1,0,0.198581560283688,0,0,0,0.219858156028369,0,0.0354609929078014,0.546099290780142,0,0.198581560283688,14.8683357901971,121.327372435982
1778,516575.4337,278383.6986,0,0,0.664285714285714,0,0,0,0.235714285714286,0,0.00714285714285714,0.0928571428571429,0,0.664285714285714,14.7670540021273,120.896466223025
1779,515326.5051,276318.9484,1,0,0.00719424460431655,0,0,0,0.820143884892086,0,0.0143884892086331,0.158273381294964,0,0.00719424460431655,14.8183818302136,121.230306441416
1780,518344.3344,276484.127,1,1,0,0,0,0,0.545454545454545,0,0.020979020979021,0.433566433566434,0,0,14.7316928810482,120.713971854392
1781,519942.9151,277327.8892,1,0,0,0,0,0,0.178571428571429,0,0.0428571428571429,0.778571428571428,0,0,14.7184326722291,120.237990194746
1782,519559.7343,278938.0966,1,0,0,0,0,0,0.143884892086331,0,0.0647482014388489,0.748201438848921,0.0431654676258993,0,14.7685133660982,120.316153629744
1783,516568.4038,280626.8737,0,0,0.41304347826087,0.0217391304347826,0,0,0.405797101449275,0,0,0.159420289855072,0,0.434782608695652,14.6270133823462,120.359468394361
1784,516592.647,280204.8782,0,1,0.86231884057971,0,0,0,0.036231884057971,0,0,0.101449275362319,0,0.86231884057971,14.6383135052694,120.580791342873
1785,518563.4934,271453.6438,1,0,0.041958041958042,0,0,0,0.461538461538462,0,0.013986013986014,0.482517482517482,0,0.041958041958042,14.7239620949677,119.652011652212
1786,516309.2453,268578.3825,1,0,0,0,0,0,0.63768115942029,0,0.0144927536231884,0.347826086956522,0,0,14.7354359278081,119.842431470128
1787,518350.7385,269188.3437,1,0,0.166666666666667,0,0,0,0.159420289855072,0.0797101449275362,0,0.594202898550725,0,0.166666666666667,14.7411468261958,119.332815877742
1788,518489.7745,270265.4614,0,0,0.00709219858156028,0,0,0,0.170212765957447,0,0,0.822695035460993,0,0.00709219858156028,14.6707325754113,119.236434475236
1789,518914.1527,269521.3704,0,0,0.326086956521739,0,0,0,0.036231884057971,0,0.0652173913043478,0.572463768115942,0,0.326086956521739,14.6707325754113,119.236434475236
1790,472812.0105,553133.2113,1,0,0.173913043478261,0,0,0,0.0579710144927536,0.152173913043478,0.0072463768115942,0.565217391304348,0.0434782608695652,0.173913043478261,12.1345744636015,102.694794749736
1791,451015.7559,553334.6043,0,1,0.695035460992908,0,0.0709219858156028,0,0,0.113475177304965,0,0.099290780141844,0.0212765957446809,0.765957446808511,12.2378350714217,101.333082092729
1792,471700.9914,550919.6012,0,1,0.442857142857143,0,0,0,0.364285714285714,0,0,0.192857142857143,0,0.442857142857143,12.1225590374205,103.226701748509
1793,471696.6608,551781.788,0,1,0.359712230215827,0,0,0,0,0.453237410071942,0,0.18705035971223,0,0.359712230215827,12.1615143221345,103.073830872608
1794,475925.5134,553075.0598,0,1,0.271428571428571,0,0,0.15,0.235714285714286,0,0.00714285714285714,0.335714285714286,0,0.271428571428571,12.0618011092595,102.297087750792
1795,478242.191,557252.2088,0,1,0.449275362318841,0,0,0,0.181159420289855,0,0.0434782608695652,0.152173913043478,0.173913043478261,0.449275362318841,11.9538734279581,101.638524078062
1796,479643.9584,554545.5068,0,1,0.673913043478261,0,0.036231884057971,0,0.036231884057971,0.159420289855072,0,0.0942028985507246,0,0.710144927536232,11.9025302466571,101.712471364274
1797,476529.3224,557834.8996,0,1,0.420289855072464,0,0,0.036231884057971,0.22463768115942,0,0.0144927536231884,0.304347826086957,0,0.420289855072464,11.8664334946833,101.85071219585
1798,478261.621,556295.4948,0,0,0.776978417266187,0,0,0,0,0,0,0.223021582733813,0,0.776978417266187,11.9367092815706,101.689343290926
1799,478943.4352,556216.5627,0,1,0.907142857142857,0,0,0,0,0,0,0.0928571428571429,0,0.907142857142857,11.9367092815706,101.689343290926
1800,476610.4118,546587.5664,0,1,0.762589928057554,0,0,0,0,0.079136690647482,0,0.100719424460432,0.0575539568345324,0.762589928057554,11.9868117201124,102.810153332229
1801,478289.1869,549018.2052,1,1,0.41304347826087,0,0,0.144927536231884,0.246376811594203,0.0072463768115942,0,0.188405797101449,0,0.41304347826087,11.9338542884858,102.284189331391
1802,480547.9296,546468.3531,0,0,0,0,0,0,0.404255319148936,0.219858156028369,0.0141843971631206,0.24822695035461,0,0,12.0300507898616,102.087499740798
1803,480018.7058,544980.7377,0,1,0.446043165467626,0,0.0647482014388489,0.0863309352517986,0,0,0.00719424460431655,0.223021582733813,0.172661870503597,0.510791366906475,11.9600716469197,102.310106433588
1804,478157.4514,545088.365,0,1,0.402877697841727,0,0.151079136690647,0.0287769784172662,0,0.273381294964029,0,0.0719424460431655,0,0.553956834532374,11.9938628764158,102.662281277043
1805,512054.1146,383328.7712,0,0,0.0142857142857143,0.385714285714286,0.0571428571428571,0,0.0285714285714286,0.228571428571429,0.0357142857142857,0.135714285714286,0.114285714285714,0.457142857142857,13.7237000461508,114.938944625095
1806,514725.5961,383125.0778,0,0,0.171428571428571,0.385714285714286,0,0,0,0,0.0214285714285714,0.1,0.321428571428571,0.557142857142857,13.8443513916605,114.879119983312
1807,511404.6637,383326.2493,0,1,0.272727272727273,0.034965034965035,0.034965034965035,0,0.153846153846154,0,0.041958041958042,0.0839160839160839,0.377622377622378,0.342657342657343,13.7081882194988,114.954273562207
1808,512587.2324,382676.1941,0,1,0.369565217391304,0.152173913043478,0.0217391304347826,0,0,0.115942028985507,0.0072463768115942,0.188405797101449,0.144927536231884,0.543478260869565,13.7473780531797,114.920382911806
1809,514715.0015,383933.6497,0,0,0.283687943262411,0.0283687943262411,0.0425531914893617,0,0.397163120567376,0,0.0354609929078014,0.049645390070922,0.163120567375887,0.354609929078014,13.8460586683938,114.82907238586
1810,518612.2037,388133.3444,0,0,0,0,0,0,0.0507246376811594,0.376811594202899,0.036231884057971,0.13768115942029,0.398550724637681,0,13.8400024085159,114.697597856149
1811,517967.8005,389960.5681,0,0,0,0.05,0,0,0,0.385714285714286,0.0142857142857143,0.142857142857143,0.407142857142857,0.05,13.7883941221143,114.63652220395
1812,517989.1678,391657.6749,0,0,0.152173913043478,0.22463768115942,0,0,0.130434782608696,0.0507246376811594,0,0.130434782608696,0.311594202898551,0.376811594202899,13.783360528575,114.608130396403
1813,517323.2587,390565.0049,0,0,0.0503597122302158,0.0719424460431655,0,0,0,0.158273381294964,0.079136690647482,0.100719424460432,0.539568345323741,0.122302158273381,13.7918815709362,114.628896037019
1814,517262.1556,388242.6109,0,0,0.1,0.142857142857143,0,0,0.221428571428571,0.257142857142857,0.0214285714285714,0.214285714285714,0.0357142857142857,0.242857142857143,13.835666749787,114.681030096243
1815,519133.295,379427.8731,0,1,0.347826086956522,0.108695652173913,0.217391304347826,0,0,0.166666666666667,0.0072463768115942,0.0942028985507246,0.0579710144927536,0.673913043478261,13.8140434888517,115.155088099728
1816,516324.7353,381601.2816,0,0,0.0289855072463768,0.340579710144928,0,0.0072463768115942,0.115942028985507,0,0.101449275362319,0.144927536231884,0.260869565217391,0.369565217391304,13.8207232781033,114.936444934695
1817,517586.3326,381895.0276,0,0,0.049645390070922,0.099290780141844,0.0354609929078014,0,0.25531914893617,0,0.191489361702128,0.212765957446809,0.099290780141844,0.184397163120567,13.8244087043997,114.929277711097
1818,519190.4566,380501.8712,0,0,0.354166666666667,0.0138888888888889,0.0625,0.0486111111111111,0,0,0.118055555555556,0.298611111111111,0.104166666666667,0.430555555555556,13.8105528905753,115.059007879395
1819,518317.6659,381287.2708,0,0,0.435714285714286,0.0285714285714286,0,0.221428571428571,0,0,0,0.0642857142857143,0.185714285714286,0.464285714285714,13.8183798142579,114.995623123608
1820,709207.091,441056.0034,0,0,0,0,0,0.0072463768115942,0.572463768115942,0.0072463768115942,0.0797101449275362,0.333333333333333,0,0,13.6907834937449,90.5466934730443
1821,713140.975,444758.0104,0,0,0,0,0,0,0.657142857142857,0.05,0.0785714285714286,0.214285714285714,0,0,13.6934428520909,89.7030513928049
1822,710784.374,442400.5193,0,0,0,0,0,0,0,0,0.215827338129496,0.784172661870504,0,0,13.6512276908903,90.0854352075407
1823,709143.5944,443597.7735,0,0,0,0,0,0,0.0629370629370629,0,0.048951048951049,0.888111888111888,0,0,13.6818912065728,90.6490814303299
1824,710809.6257,441293.9708,1,0,0.3,0,0.0357142857142857,0,0.278571428571429,0.0785714285714286,0.0714285714285714,0.235714285714286,0,0.335714285714286,13.6287313426123,89.8703661800298
1825,717120.7544,445775.7174,0,0,0,0,0,0,0.0214285714285714,0,0.5,0.471428571428571,0,0,13.5665190212119,89.3881470481661
1826,717073.8067,449293.1794,0,0,0,0,0,0,0.442028985507246,0,0.0579710144927536,0.5,0,0,13.6824826556225,89.4718540717853
1827,718661.7367,447464.7724,0,0,0,0,0,0,0.0579710144927536,0,0.289855072463768,0.652173913043478,0,0,13.4743192627043,89.1050254332418
1828,716180.2338,446175.323,0,0,0.151079136690647,0,0,0,0.0215827338129496,0.0647482014388489,0.136690647482014,0.62589928057554,0,0.151079136690647,13.4298170244727,89.5012297149733
1829,714841.6701,445807.1035,0,0,0,0,0.0652173913043478,0,0.398550724637681,0.268115942028986,0.0797101449275362,0.188405797101449,0,0.0652173913043478,13.2499768669394,89.6008647811515
1830,715172.8548,437594.3089,0,0,0,0,0,0,0.27536231884058,0,0.0652173913043478,0.659420289855073,0,0,13.691752447842,89.5745193418919
1831,715130.6115,439218.4563,0,0,0,0,0,0,0.328571428571429,0,0.0285714285714286,0.642857142857143,0,0,13.7034832981212,89.696573758712
1832,716552.4803,437635.7495,0,0,0,0,0,0,0.172661870503597,0.172661870503597,0.0647482014388489,0.589928057553957,0,0,13.5680037723013,89.1825490818908
1833,714629.4749,437582.5143,0,0,0,0,0,0,0.4375,0,0.0763888888888889,0.486111111111111,0,0,13.691752447842,89.5745193418919
1834,714921.5257,440825.3834,0,0,0,0,0,0,0.115942028985507,0,0.0797101449275362,0.804347826086956,0,0,13.692364928472,89.737877306528
1835,673682.918,387641.3184,0,0,0,0,0,0,0,0,0.826086956521739,0.173913043478261,0,0,14.0842480513268,96.0658132546878
1836,670708.8151,385529.3595,0,0,0,0,0,0,0.905109489051095,0,0.0145985401459854,0.0802919708029197,0,0,14.0386647427255,96.3667609998473
1837,672400.0049,388158.4224,0,0,0,0,0,0,0,0,0.801418439716312,0.198581560283688,0,0,14.0186200688854,96.0348353125593
1838,673692.4723,386918.0912,0,0,0,0,0,0,0.366906474820144,0,0.525179856115108,0.107913669064748,0,0,14.0626222648396,96.1115159347951
1839,672163.672,384814.7178,0,0,0,0,0,0,0.514492753623188,0,0.130434782608696,0.239130434782609,0.115942028985507,0,13.9831906344398,96.2934830507299
1840,646536.3867,391060.3227,0,0,0,0,0,0,0,0,0,0,0,0,14.9650948316994,100.279328910322
1841,677394.8587,392232.6911,0,0,0,0,0,0,0.854014598540146,0,0.0072992700729927,0.138686131386861,0,0,14.3348433753671,95.9813522343373
1842,680192.9041,390341.6766,0,0,0.2,0,0,0,0.385714285714286,0.157142857142857,0.0142857142857143,0.192857142857143,0,0.2,14.2137472465672,95.8535122054113
1843,675403.7415,391805.535,1,0,0,0,0,0,0.741007194244604,0,0.0719424460431655,0.18705035971223,0,0,14.3721791824036,95.8796550910156
1844,679046.0592,389801.6865,0,1,0,0,0,0,0.881118881118881,0,0.034965034965035,0.0839160839160839,0,0,14.1851573454613,95.8527043892856
1845,677473.4078,384099.69,0,0,0,0,0,0,0,0,0.99290780141844,0.00709219858156028,0,0,14.2523947801828,95.7200222602316
1846,680282.6151,383778.0381,1,0,0,0,0,0,0.4,0,0.0285714285714286,0.571428571428571,0,0,14.328313898445,95.3650777156281
1847,679037.6298,383529.1307,0,0,0,0,0,0,0.121428571428571,0,0.835714285714286,0.0428571428571429,0,0,14.2820658600798,95.486167748955
1848,679708.0403,380076.7899,0,0,0.0425531914893617,0,0,0,0.723404255319149,0,0,0.198581560283688,0.0354609929078014,0.0425531914893617,14.4390370214167,94.998402614609
1849,680448.8037,382620.7109,0,0,0.0357142857142857,0,0,0,0.542857142857143,0,0.05,0.371428571428571,0,0.0357142857142857,14.3836975622065,95.1411007308573
1850,357076.7317,500258.099,1,0,0,0,0,0,0.785714285714286,0.00714285714285714,0.128571428571429,0.0785714285714286,0,0,14.2188153146446,108.808130669032
1851,353495.2776,498176.0487,0,0,0.0652173913043478,0,0,0,0.746376811594203,0,0.0289855072463768,0.159420289855072,0,0.0652173913043478,13.4620712956219,108.510305118489
1852,356274.6319,500034.0394,0,0,0.0555555555555556,0,0,0,0.0972222222222222,0,0.618055555555556,0.1875,0.0416666666666667,0.0555555555555556,13.7978602598739,108.732006728025
1853,353025.3758,496961.0685,0,1,0.0291970802919708,0,0,0,0.693430656934307,0,0.0583941605839416,0.218978102189781,0,0.0291970802919708,13.4307680896271,108.376409277224
1854,354878.4176,500005.473,0,0,0.0143884892086331,0,0,0,0.568345323741007,0,0.280575539568345,0.136690647482014,0,0.0143884892086331,13.8460528324917,108.677316841306
